Age,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,BMI,Drafted,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DT,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LS,Pos_OG,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,PosType_backs_receivers,PosType_defensive_back,PosType_defensive_lineman,PosType_kicking_specialist,PosType_line_backer,PosType_offensive_lineman,PosType_other_special
22.0,1.8796,87.54332741,4.9,77.47,16.0,293.37,24.77947934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.9304,151.4998516,5.45,69.85,21.0,228.6,40.65533927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8796,127.459456,4.87,78.74,23.5,271.78,36.07789479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,102.0582833,4.81,83.82,18.0,294.64,28.12278319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21.0,1.8288,87.54332741,4.54,90.17,14.0,304.8,26.17523705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.8288,104.3262451,4.83,73.66,19.0,281.94,31.19328768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9558,141.5208194,5.36,68.58,26.0,256.54,36.99742096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9558,119.7483857,4.63,71.12,22.0,297.18,31.30551004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.778,87.08973504,4.41,78.74,13.0,294.64,27.54884884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,82.55381134,4.65,77.47,15.0,304.8,24.68338416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.7526,84.36818082,4.71,82.55,14.0,284.48,27.46711653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,140.1600423,5.4,68.58,28.0,256.54,38.62195558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.905,94.80080533,4.5,80.01,13.0,299.72,26.12294083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.778,95.70799007,4.58,85.09,23.0,304.8,30.275037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.8542,111.1301307,4.84,82.55,23.0,276.86,32.32352168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8542,136.9848957,4.93,67.31,34.0,233.68,39.84368794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,1.9812,125.1914941,4.92,71.12,26.0,289.56,31.89467521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.8288,87.54332741,4.92,85.09,14.0,288.28999999999996,26.17523705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.0,1.8034,103.8726527,4.77,76.2,22.0,264.16,31.93868949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.905,123.830717,4.78,82.55,23.5,292.1,34.12231027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.7272,90.26488163,4.59,87.63,23.0,299.72,30.25753598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9304,110.6765383,5.0,73.66,11.0,281.94,29.70030773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,1.8796,86.1825503,4.56,90.17,14.0,304.8,24.39430609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,92.53284348,4.5,93.98,19.0,292.1,27.66708994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,95.70799007,4.68,77.47,17.0,289.56,28.61645087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.8542,85.27536556,4.56,90.17,9.0,312.42,24.80335541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8796,92.98643585,4.53,89.535,16.0,304.8,26.32017236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8796,136.9848957,5.27,77.47,25.0,266.7,38.77410757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.9558,98.88313666,4.83,78.74,18.0,289.56,25.85076208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8796,99.7903214,4.53,104.14,16.0,325.12,28.24603863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,90.26488163,4.68,83.82,15.0,281.94,26.98897499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,136.077711,6.0,63.5,23.0,208.28,37.49704425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8288,92.53284348,4.57,83.82,14.0,289.56,27.66708994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8542,134.7169339,5.3,60.96,23.0,231.14,39.18402424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.7526,87.54332741,4.54,85.09,15.0,304.8,28.50082522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.9812,105.6870222,4.59,73.66,20.0,297.18,26.92557726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,105.6870222,5.12,78.74,18.0,281.94,29.12270437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.778,92.98643585,4.6,87.63,18.0,289.56,29.41413548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.778,80.73944186,4.53,91.44,15.0,304.8,25.54007861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,117.9340162,5.03,63.5,22.0,269.24,35.26197737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,2.0066,141.9744118,5.5,60.96,24.0,231.14,35.26049967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.7018,81.19303423,4.43,87.63,24.0,299.72,28.03507569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8288,85.72895793,4.69,77.47,16.0,293.37,25.63274509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.9304,114.3052772,4.85,77.47,27.0,284.48,30.67408831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.778,78.92507238,5.06,85.09,14.0,288.28999999999996,24.96614426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.9558,163.7468456,5.4,64.77,25.0,243.84,42.80791335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,2.032,142.8815966,5.34,72.39,24.0,261.62,34.60420587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.905,132.448972,4.86,74.93,23.5,264.16,36.49712307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.8796,137.8920805,5.36,67.31,24.0,226.06,39.03088974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.7272,85.27536556,4.37,95.25,16.0,299.72,28.58500886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8288,98.42954429,4.63,88.9,18.0,294.64,29.43018881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.8034,88.45051215,4.71,86.36,15.0,297.18,27.19670066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,85.72895793,4.38,90.17,10.0,312.42,25.63274509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9304,137.8920805,5.12,82.55,31.0,266.7,37.00366209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8796,96.61517481,5.06,85.09,14.0,288.28999999999996,27.34730103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.6764,82.10021897,4.5,87.63,19.0,307.34,29.21386454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9558,137.4384881,5.08,72.39,24.0,261.62,35.93018766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.9558,137.4384881,4.98,82.55,28.0,256.54,35.93018766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.7526,87.54332741,4.49,87.63,20.0,299.72,28.50082522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.9558,138.3456729,5.23,66.04,29.0,261.62,36.16735061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8796,131.0881949,5.38,60.96,30.0,233.68,37.10502347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.778,88.45051215,4.64,86.36,12.0,307.34,27.9792996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.905,114.7588696,4.75,80.01,21.0,279.4,31.62250732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.905,120.6555704,4.87,90.17,26.0,294.64,33.24737923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.8796,137.8920805,5.28,55.88,26.0,228.6,39.03088974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.7018,83.46099608,4.61,93.98,19.0,292.1,28.81817836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8796,97.97595192,4.43,97.79,22.0,325.12,27.73247429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1.9304,136.9848957,5.27,72.39,25.0,261.62,36.76021694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8542,96.61517481,4.54,82.55,19.0,302.26,28.10167395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1.9304,112.4909078,5.06,77.47,16.0,293.37,30.18719802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,1.8288,92.07925111,4.42,83.82,17.0,307.34,27.53146695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.778,92.98643585,4.48,86.36,24.0,299.72,29.41413548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.778,97.52235955,4.52,80.01,19.0,281.94,30.84897135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.778,95.70799007,4.53,85.09,22.0,294.64,30.275037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1.905,110.2229459,4.69,91.44,18.0,307.34,30.37260584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23.0,1.8288,87.99691978,4.52,83.82,14.0,294.64,26.31086004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.7526,84.36818082,4.5,76.2,15.0,284.48,27.46711653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,88.90410452,4.36,102.87,19.0,327.66,26.58210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9558,143.7887813,5.36,74.93,26.0,259.08,37.59032834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.9304,94.80080533,4.46,85.09,10.0,292.1,25.44001768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,89.35769689,4.82,68.58,18.0,251.46,26.71772901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.7526,81.6466266,4.36,110.49,19.0,320.04,26.58108052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.778,83.00740371,4.63,90.17,7.0,309.88,26.25749655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.7272,95.70799007,4.5,88.9,23.0,299.72,32.08211101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8796,91.62565874,4.48,77.47,12.0,309.88,25.9349991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.9558,149.2318897,5.48,68.58,19.0,231.14,39.01330607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8288,110.6765383,4.74,82.55,19.0,276.86,33.09200954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.905,142.8815966,5.23,73.66,30.0,264.16,39.37189646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,1.8542,94.34721296,4.72,82.55,18.0,261.62,27.44201024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8542,94.80080533,4.5,86.36,14.0,302.26,27.57394298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.905,104.3262451,4.51,83.82,14.0,276.86,28.74773392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.8288,108.4085764,4.71,91.44,16.0,287.02,32.41389459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.905,141.9744118,5.12,80.01,22.0,274.32,39.12191617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.778,88.90410452,4.62,81.28,15.0,304.8,28.12278319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,88.90410452,4.5,104.14,22.0,322.58,26.58210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,96.61517481,4.67,88.9,20.0,309.88,28.88769685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.8542,112.9445001,4.7,87.63,19.0,307.34,32.85125264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8034,95.2543977,4.61,83.82,21.0,304.8,29.28875456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.8542,114.3052772,4.82,73.66,15.0,281.94,33.24705087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,1.905,138.7992652,4.97,73.66,28.0,266.7,38.24698513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.8034,79.37866475,4.61,91.44,14.0,299.72,24.40729547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.9304,117.9340162,5.06,67.31,13.0,276.86,31.64786889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23.0,1.8288,83.46099608,4.52,86.36,11.0,297.18,24.95463014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.7526,98.88313666,4.56,87.63,26.0,299.72,32.19264196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.9558,141.9744118,5.45,73.66,31.0,266.7,37.11600243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.778,101.1510985,4.58,87.63,20.0,299.72,31.99684005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8542,138.3456729,5.38,77.47,25.0,243.84,40.23948617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.9304,101.1510985,4.53,90.17,17.0,304.8,27.1441337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.8796,121.5627552,4.9,81.28,23.0,276.86,34.40881069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.8542,136.5313034,5.05,71.12,35.0,266.7,39.7117552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.7526,78.01788764,4.57,90.17,14.0,304.8,25.39969916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8796,99.33672903,4.69,78.74,18.0,276.86,28.11764754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9558,140.6136347,5.3,72.39,25.0,261.62,36.760258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8034,86.1825503,4.65,90.17,11.0,304.8,26.49934936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.8796,95.70799007,4.74,86.36,18.0,289.56,27.09051887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.8542,92.07925111,5.04,77.47,16.0,293.37,26.78234653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,1.8542,112.4909078,5.0,76.2,22.0,264.16,32.7193199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.905,138.7992652,5.19,64.77,24.0,259.08,38.24698513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9304,141.5208194,5.22,63.5,29.0,243.84,37.97744267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8796,98.42954429,4.62,91.44,11.0,312.42,27.86086537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8034,100.6975061,4.55,96.52,21.0,302.26,30.96239768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8034,92.98643585,4.51,90.17,15.0,304.8,28.59140326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.9304,134.2633415,5.31,64.77,19.0,251.46,36.02988151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,102.0582833,5.06,80.01,18.0,256.54,28.12278319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8542,100.2439138,4.91,85.09,14.0,288.28999999999996,29.15713588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.8034,99.33672903,4.7,77.47,19.0,279.4,30.5439869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8034,89.81128926,4.68,83.82,14.0,309.88,27.61511144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.778,93.44002822,4.57,90.17,20.0,312.42,29.55761906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.905,99.7903214,4.77,91.44,14.0,307.34,27.49783245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8288,91.17206637,5.25,85.09,14.0,288.28999999999996,27.26022097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.8288,95.70799007,4.78,77.47,16.0,293.37,28.61645087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.8288,104.7798375,4.68,80.01,19.0,299.72,31.32891067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,124.7379018,5.0,77.47,32.0,274.32,34.37229056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.778,88.45051215,4.46,88.9,15.0,317.5,27.9792996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,102.965468,4.54,90.17,14.0,287.02,28.37276348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8034,105.2334298,4.8,86.36,30.0,287.02,32.35710027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.7272,93.44002822,4.54,91.44,21.0,284.48,31.32187141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,119.2947933,4.81,82.55,28.0,284.48,32.87240879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.7526,91.62565874,4.53,90.17,18.0,289.56,29.82987925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,97.52235955,4.61,80.01,18.0,269.24,26.87288171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8034,99.33672903,4.67,85.09,21.0,279.4,30.5439869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9304,134.7169339,5.28,68.58,23.0,259.08,36.15160408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9558,135.1705263,5.4,71.12,18.0,254.0,35.33728027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.8034,80.73944186,5.02,85.09,14.0,288.28999999999996,24.82570624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1.8542,146.5103355,5.12,80.01,36.0,251.46,42.61427552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.7272,86.1825503,4.57,81.28,20.0,276.86,28.8891047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8542,109.3157612,4.73,74.93,19.0,271.78,31.79579071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
